Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-20 00:00:00-05:00,13.41305760999102,13.453434049594991,13.02524051471372,13.047922134399414,341088000,0.0,0.0
2020-11-23 00:00:00-05:00,13.131166723495513,13.341773187004295,12.975890438370167,13.100011825561523,361356000,0.0,0.0
2020-11-24 00:00:00-05:00,13.102503240666222,13.121943675569424,12.84578719687769,12.918315887451172,346500000,0.0,0.0
2020-11-25 00:00:00-05:00,12.992835477186032,13.229113674066298,12.980373711450335,13.194469451904297,259916000,0.0,0.0
2020-11-27 00:00:00-05:00,13.334295274837999,13.366696632376183,13.130417440912618,13.220890998840332,167276000,0.0,0.0
2020-11-30 00:00:00-05:00,13.224629972711387,13.371681112927636,12.93277056325662,13.360713958740234,286952000,0.0,0.0
2020-12-01 00:00:00-05:00,13.45119067768799,13.48757957766835,13.187993195466492,13.349251747131348,296948000,0.0,0.0
2020-12-02 00:00:00-05:00,13.309870792632042,13.631887767453023,13.193974535937858,13.503280639648438,283360000,0.0,0.0
2020-12-03 00:00:00-05:00,13.550149946445117,13.62245088481355,13.292361370106766,13.359176635742188,199520000,0.004,0.0
2020-12-04 00:00:00-05:00,13.411532721541958,13.522726970662992,13.351947356745299,13.520981788635254,202244000,0.0,0.0
2020-12-07 00:00:00-05:00,13.56386361302514,13.69350639302831,13.462892225669556,13.569348335266113,223244000,0.0,0.0
2020-12-08 00:00:00-05:00,13.547660549282979,13.561372832362407,13.244994568977356,13.31330680847168,271920000,0.0,0.0
2020-12-09 00:00:00-05:00,13.263940122699115,13.377127781600759,12.83287824849887,12.895206451416016,401300000,0.0,0.0
2020-12-10 00:00:00-05:00,12.833626362652886,13.032827240259751,12.814179233486414,12.936592102050781,207764000,0.0,0.0
2020-12-11 00:00:00-05:00,12.931605898725499,12.984211487021058,12.78775249231432,12.977479934692383,209264000,0.0,0.0
2020-12-14 00:00:00-05:00,13.052024145554842,13.351947226601784,13.041553053490475,13.272167205810547,270156000,0.0,0.0
2020-12-15 00:00:00-05:00,13.402805875203455,13.426989246049008,13.150502026365718,13.323774337768555,193016000,0.0,0.0
2020-12-16 00:00:00-05:00,13.385603115420373,13.400313049100214,13.176180337490917,13.206098556518555,223116000,0.0,0.0
2020-12-17 00:00:00-05:00,13.330006122920596,13.342721698544022,13.142274011132221,13.304576873779297,231384000,0.0,0.0
2020-12-18 00:00:00-05:00,13.34222373459072,13.368152289041408,13.034572396275758,13.235518455505371,342064000,0.0,0.0
2020-12-21 00:00:00-05:00,13.038810902481204,13.333249277123658,12.931855491448975,13.295602798461914,302332000,0.0,0.0
2020-12-22 00:00:00-05:00,13.28263933889493,13.30058951211129,13.018118229033087,13.241751670837402,185580000,0.0,0.0
2020-12-23 00:00:00-05:00,13.219560399552407,13.238508224072032,12.969250916494191,12.973488807678223,179144000,0.0,0.0
2020-12-24 00:00:00-05:00,13.001412025804129,13.096400326484508,12.903183488228189,12.95803165435791,97884000,0.0,0.0
2020-12-28 00:00:00-05:00,13.026594766213018,13.026594766213018,12.728167672465434,12.864541053771973,212564000,0.0,0.0
2020-12-29 00:00:00-05:00,12.889471627725841,13.036566214087761,12.80694877343674,12.907670974731445,170372000,0.0,0.0
2020-12-30 00:00:00-05:00,12.954543292106099,13.177429208002605,12.86130110996343,13.10961627960205,225396000,0.0,0.0
2020-12-31 00:00:00-05:00,13.100387640087922,13.114847444288669,12.879496156026779,13.019111633300781,192424000,0.0,0.0
2021-01-04 00:00:00-05:00,13.06822839837125,13.614971541756363,12.926867712421455,13.077452659606934,560640000,0.0,0.0
2021-01-05 00:00:00-05:00,13.063741770518265,13.406546891432267,13.051027144104747,13.367903709411621,322760000,0.0,0.0
2021-01-06 00:00:00-05:00,13.186153937581938,13.20859212779039,12.551404137533451,12.579825401306152,580424000,0.0,0.0
2021-01-07 00:00:00-05:00,12.931855368359583,13.340978357195587,12.851078640686227,13.307320594787598,461480000,0.0,0.0
2021-01-08 00:00:00-05:00,13.325768310454082,13.384106839169371,13.006148952979984,13.240253448486328,292528000,0.0,0.0
2021-01-11 00:00:00-05:00,13.381863973703096,13.922624053204572,13.325768975700742,13.584056854248047,518344000,0.0,0.0
2021-01-12 00:00:00-05:00,13.714696165855404,13.716691474669126,13.308317002723243,13.44768238067627,291476000,0.0,0.0
2021-01-13 00:00:00-05:00,13.45291552209827,13.587544632952637,13.34820462546886,13.494550704956055,210028000,0.0,0.0
2021-01-14 00:00:00-05:00,13.53768624146409,13.562367967731841,13.144270823265234,13.163966178894043,283120000,0.0,0.0
2021-01-15 00:00:00-05:00,13.19163686182663,13.288619513312941,12.813180643216462,12.824150085449219,277780000,0.0,0.0
2021-01-19 00:00:00-05:00,12.980470603146165,13.058007089454371,12.808694289194596,12.989446640014648,226188000,0.0,0.0
2021-01-20 00:00:00-05:00,13.075710359730394,13.393584615776335,13.020862180848457,13.329012870788574,258572000,0.0,0.0
2021-01-21 00:00:00-05:00,13.38161577620076,13.960769900780255,13.21657100711801,13.829381942749023,337780000,0.0,0.0
2021-01-22 00:00:00-05:00,13.702232110393947,13.803702799106055,13.589791977354604,13.67480754852295,246820000,0.0,0.0
2021-01-25 00:00:00-05:00,13.74386752287208,13.790489088581495,13.200116324560353,13.615720748901367,251112000,0.0,0.0
2021-01-26 00:00:00-05:00,13.543171275255506,13.6072446653071,13.350701929220993,13.398321151733398,163980000,0.0,0.0
2021-01-27 00:00:00-05:00,13.193632102910534,13.196374939178762,12.758581560131608,12.882241249084473,371272000,0.0,0.0
2021-01-28 00:00:00-05:00,12.960526280295204,13.303082210264922,12.924874161260108,13.015125274658203,228316000,0.0,0.0
2021-01-29 00:00:00-05:00,13.03905799238452,13.298094331808977,12.876007604293378,12.954042434692383,271552000,0.0,0.0
2021-02-01 00:00:00-05:00,13.017370804876167,13.234272695684933,12.867284187944932,13.200615882873535,217204000,0.0,0.0
2021-02-02 00:00:00-05:00,13.361919791975675,13.534692808775095,13.2489803634068,13.519485473632812,220440000,0.0,0.0
2021-02-03 00:00:00-05:00,13.598518301922557,13.893455987895509,13.479347563771617,13.493309020996094,245408000,0.0,0.0
2021-02-04 00:00:00-05:00,13.493805009925891,13.635913218107342,13.301086528167751,13.626688957214355,201340000,0.0,0.0
2021-02-05 00:00:00-05:00,13.68727376259905,13.699490037131103,13.50851576115915,13.553641319274902,169152000,0.0,0.0
2021-02-08 00:00:00-05:00,13.689516798307066,14.433964843253122,13.689516798307066,14.39906120300293,434624000,0.0,0.0
2021-02-09 00:00:00-05:00,14.301331166039105,14.543164907992347,14.183406307616304,14.224044799804688,287560000,0.0,0.0
2021-02-10 00:00:00-05:00,14.423493930171468,14.864029232450724,14.302078715343187,14.723666191101074,485352000,0.0,0.0
2021-02-11 00:00:00-05:00,14.939072297561736,15.23026945856,14.883974002663003,15.20882797241211,450828000,0.0,0.0
2021-02-12 00:00:00-05:00,15.008630938614067,15.24921783167627,14.734386284539758,14.920125007629395,374756000,0.0,0.0
2021-02-16 00:00:00-05:00,15.022842106467083,15.330245229763257,14.908905968770373,15.288110733032227,321960000,0.0,0.0
2021-02-17 00:00:00-05:00,15.129297432433582,15.181653843057108,14.739372419976553,14.865026473999023,274756000,0.0,0.0
2021-02-18 00:00:00-05:00,14.688513972152826,14.832367383423362,14.534936995845102,14.788239479064941,233868000,0.0,0.0
2021-02-19 00:00:00-05:00,14.983200582071147,15.135281542586627,14.805939546070965,14.885470390319824,271724000,0.0,0.0
2021-02-22 00:00:00-05:00,14.73413883525478,15.091653916167415,14.28562510312609,14.316290855407715,325884000,0.0,0.0
2021-02-23 00:00:00-05:00,14.036558534796624,14.199609876992758,13.352693569934281,14.10312557220459,391780000,0.0,0.0
2021-02-24 00:00:00-05:00,14.083928588094082,14.466872844583449,13.718186023302337,14.45914363861084,448320000,0.0,0.0
2021-02-25 00:00:00-05:00,14.006892084424166,14.335237389749665,13.179922110478243,13.270920753479004,824436000,0.0,0.0
2021-02-26 00:00:00-05:00,13.714695425361032,13.8164152740976,13.324272096448965,13.676800727844238,500932000,0.0,0.0
2021-03-01 00:00:00-05:00,13.836862725191807,13.88672548378148,13.515997409617885,13.803704261779785,353184000,0.0,0.0
2021-03-02 00:00:00-05:00,13.861790487808957,13.88223431881388,13.359176201562969,13.36939811706543,264116000,0.0,0.0
2021-03-03 00:00:00-05:00,13.38934384192077,13.41452391633515,12.763568206502914,12.769552230834961,377592000,0.0,0.0
2021-03-04 00:00:00-05:00,12.765563165461836,12.939334789321144,12.05053404254079,12.336246490478516,573344000,0.0,0.0
2021-03-05 00:00:00-05:00,12.51550188802097,12.51550188802097,11.647145039370162,12.427245140075684,542840000,0.0,0.0
2021-03-08 00:00:00-05:00,12.415777785743494,12.43696914640558,11.534706213600625,11.561383247375488,543112000,0.0,0.0
2021-03-09 00:00:00-05:00,12.10108216233075,12.586412134756065,12.030252786567042,12.490144729614258,521824000,0.004,0.0
2021-03-10 00:00:00-05:00,12.809624121831169,12.948788350784676,12.427545646861628,12.43826961517334,384376000,0.0,0.0
2021-03-11 00:00:00-05:00,12.918860131645657,13.014879220865792,12.703878446520958,12.962255477905273,299916000,0.0,0.0
2021-03-12 00:00:00-05:00,12.617836764895445,12.857758928939543,12.559727352850821,12.825087547302246,243964000,0.0,0.0
2021-03-15 00:00:00-04:00,12.833817650903026,13.17499534699186,12.73655223404045,13.15953254699707,221988000,0.0,0.0
2021-03-16 00:00:00-04:00,13.32438228405573,13.480007299381086,13.085208884498742,13.259289741516113,272128000,0.0,0.0
2021-03-17 00:00:00-04:00,13.00839537496323,13.420900926313383,12.958266150296865,13.309170722961426,243864000,0.0,0.0
2021-03-18 00:00:00-04:00,13.104911921694212,13.152297359221292,12.68642031431901,12.691906929016113,293896000,0.0,0.0
2021-03-19 00:00:00-04:00,12.71934168018771,12.890429501227384,12.58217249940309,12.814861297607422,299208000,0.0,0.0
2021-03-22 00:00:00-04:00,12.88170107346451,13.36229222405252,12.875714983128155,13.154542922973633,297804000,0.0,0.0
2021-03-23 00:00:00-04:00,13.222378081333801,13.312411079207246,12.989938556697368,13.03931999206543,222048000,0.0,0.0
2021-03-24 00:00:00-04:00,13.119625530279166,13.127606665897511,12.60636306550238,12.612597465515137,245840000,0.0,0.0
2021-03-25 00:00:00-04:00,12.469444406077091,12.684176838550286,12.24249148281004,12.505107879638672,295144000,0.0,0.0
2021-03-26 00:00:00-04:00,12.524311970717228,12.82533658682851,12.343747433976715,12.808377265930176,363968000,0.0,0.0
2021-03-29 00:00:00-04:00,12.7894208455432,13.031088751095217,12.669460260549382,12.917113304138184,273520000,0.0,0.0
2021-03-30 00:00:00-04:00,12.811120995907123,12.944050827838632,12.674450333195036,12.840799331665039,200204000,0.0,0.0
2021-03-31 00:00:00-04:00,12.98420332881414,13.43810917129634,12.9512826873844,13.316153526306152,314776000,0.0,0.0
2021-04-01 00:00:00-04:00,13.53961549662177,13.836649068616161,13.47876135089738,13.778539657592773,308276000,0.0,0.0
2021-04-05 00:00:00-04:00,13.834155615253895,13.980302987658074,13.699978520943075,13.953866958618164,255672000,0.0,0.0
2021-04-06 00:00:00-04:00,13.966084861243433,14.020453431852593,13.74037923030363,13.828166961669922,191744000,0.0,0.0
2021-04-07 00:00:00-04:00,13.847372523873123,14.209250320839418,13.678529960940079,14.109491348266602,251284000,0.0,0.0
2021-04-08 00:00:00-04:00,14.218477253852367,14.436701232572581,14.214735472199942,14.282572746276855,244416000,0.0,0.0
2021-04-09 00:00:00-04:00,14.179820993441329,14.373354747720487,14.14091521365383,14.365373611450195,195172000,0.0,0.0
2021-04-12 00:00:00-04:00,14.255389020431952,15.315583398824293,14.105250615328751,15.172428131103516,869324000,0.0,0.0
2021-04-13 00:00:00-04:00,15.194873435364462,15.662246999655242,15.089377642067435,15.641796112060547,676212000,0.0,0.0
2021-04-14 00:00:00-04:00,15.587428630492008,15.682698986670525,15.190884408077046,15.240265846252441,385500000,0.0,0.0
2021-04-15 00:00:00-04:00,15.62483885030277,16.17526231313936,15.593913254880118,16.098447799682617,598480000,0.0,0.0
2021-04-16 00:00:00-04:00,16.014398330283544,16.12687821542396,15.827099932377852,15.874237060546875,335208000,0.0,0.0
2021-04-19 00:00:00-04:00,15.499143036450203,15.769491335621629,15.196372615942284,15.324812889099121,404420000,0.0,0.0
2021-04-20 00:00:00-04:00,15.286405340640414,15.459737485806365,14.927022034727395,15.134771347045898,334132000,0.0,0.0
2021-04-21 00:00:00-04:00,15.082396063863788,15.325560529414375,15.065936218178726,15.323565483093262,216776000,0.0,0.0
2021-04-22 00:00:00-04:00,15.338029776421406,15.401377489777921,14.747951796422132,14.814541816711426,277788000,0.0,0.0
2021-04-23 00:00:00-04:00,14.898338879130646,15.298125392787849,14.864421191368388,15.228543281555176,227500000,0.0,0.0
2021-04-26 00:00:00-04:00,15.148488737267819,15.441781499599918,15.088632586087162,15.440783500671387,197796000,0.0,0.0
2021-04-27 00:00:00-04:00,15.541041312310584,15.632820106046,15.317579942840933,15.344764709472656,164572000,0.0,0.0
2021-04-28 00:00:00-04:00,15.327555418613876,15.494902413959666,15.178913528331181,15.240015983581543,209416000,0.0,0.0
2021-04-29 00:00:00-04:00,15.362969655538395,15.399381866881697,15.035259753448685,15.287900924682617,173196000,0.0,0.0
2021-04-30 00:00:00-04:00,15.138012864264331,15.328054107946565,14.960938945985912,14.973408699035645,201912000,0.0,0.0
2021-05-03 00:00:00-04:00,15.088630880297941,15.210088002136116,14.751942803190856,14.801074028015137,203912000,0.0,0.0
2021-05-04 00:00:00-04:00,14.602053531425085,14.6023027932816,13.976561346696622,14.316740989685059,405324000,0.0,0.0
2021-05-05 00:00:00-04:00,14.673630127077862,14.777879613344718,14.352903386413088,14.42373275756836,292024000,0.0,0.0
2021-05-06 00:00:00-04:00,14.460394829112328,14.536212294500968,14.183812159767982,14.488078117370605,193380000,0.0,0.0
2021-05-07 00:00:00-04:00,14.77264412349218,14.934752822888287,14.63647197878398,14.776634216308594,229328000,0.0,0.0
2021-05-10 00:00:00-04:00,14.751693870139158,14.770398976353079,14.215736112634747,14.23144817352295,268904000,0.0,0.0
2021-05-11 00:00:00-04:00,13.791756087059111,14.320232115929393,13.716936623027907,14.271848678588867,285584000,0.0,0.0
2021-05-12 00:00:00-04:00,13.975814018891231,14.225961636461733,13.67628686146137,13.725418090820312,303408000,0.0,0.0
2021-05-13 00:00:00-04:00,14.00000367438786,14.04689153989146,13.426635785921249,13.632390022277832,285404000,0.0,0.0
2021-05-14 00:00:00-04:00,13.856601735291596,14.293548287070912,13.71544150119771,14.208752632141113,258616000,0.0,0.0
2021-05-17 00:00:00-04:00,14.122957641807114,14.135178132158144,13.820188214769972,14.131437301635742,216980000,0.0,0.0
2021-05-18 00:00:00-04:00,14.232693181267955,14.36961309097996,13.970325114807855,13.982047080993652,186256000,0.0,0.0
2021-05-19 00:00:00-04:00,13.53387813226448,14.045645075732622,13.510684411423444,14.031928062438965,344000000,0.0,0.0
2021-05-20 00:00:00-04:00,14.26810895417662,14.648442606942425,14.23618631019407,14.577363967895508,321592000,0.0,0.0
2021-05-21 00:00:00-04:00,15.127290111600892,15.185400482044235,14.83374806792538,14.955703735351562,672992000,0.0,0.0
2021-05-24 00:00:00-04:00,15.175920747126446,15.707140602698978,15.139508535207892,15.574460983276367,554816000,0.0,0.0
2021-05-25 00:00:00-04:00,15.728089186198519,15.78046271741697,15.445271166237749,15.610123634338379,435408000,0.0,0.0
2021-05-26 00:00:00-04:00,15.6964146033952,15.755771267563214,15.548770728486243,15.662246704101562,370440000,0.0,0.0
2021-05-27 00:00:00-04:00,15.661997876985225,15.712127097669416,15.422824478053286,15.450757026672363,581476000,0.0,0.0
2021-05-28 00:00:00-04:00,15.46372758635442,16.238360207751256,15.46372758635442,16.2054386138916,644536000,0.0,0.0
2021-06-01 00:00:00-04:00,16.230880862635292,16.348846435736775,15.865011961032426,16.225393295288086,472804000,0.0,0.0
2021-06-02 00:00:00-04:00,16.2131712272355,16.878068682105397,16.196461168659535,16.737905502319336,594168000,0.0,0.0
2021-06-03 00:00:00-04:00,16.66059325231189,17.217501361578147,16.543126215762054,16.928945541381836,580008000,0.0,0.0
2021-06-04 00:00:00-04:00,17.071352289643585,17.618533484108934,17.05439487096209,17.53598403930664,617120000,0.0,0.0
2021-06-07 00:00:00-04:00,17.528999702220645,17.769668687611166,17.15140984525968,17.57663345336914,575756000,0.0,0.0
2021-06-08 00:00:00-04:00,17.48510252480125,17.57912560790195,17.209515985745714,17.415021896362305,323848000,0.0,0.0
2021-06-09 00:00:00-04:00,17.477638864993665,17.536759822813195,17.2182043631533,17.320480346679688,381656000,0.004,0.0
2021-06-10 00:00:00-04:00,17.312247392861362,17.453938603804676,17.13862622387971,17.387083053588867,287772000,0.0,0.0
2021-06-11 00:00:00-04:00,17.441468071432727,17.900218878027967,17.405796419322247,17.786466598510742,416308000,0.0,0.0
2021-06-14 00:00:00-04:00,17.867036117076452,18.00024476423905,17.62431554331677,17.97953987121582,321376000,0.0,0.0
2021-06-15 00:00:00-04:00,17.876023679055358,17.97705308735453,17.68943025639566,17.749797821044922,243032000,0.0,0.0
2021-06-16 00:00:00-04:00,17.752043232238762,17.915685976491854,17.54624082769591,17.771499633789062,307124000,0.0,0.0
2021-06-17 00:00:00-04:00,17.735824645418788,18.794016313609266,17.71761484251838,18.616653442382812,809656000,0.0,0.0
2021-06-18 00:00:00-04:00,18.743128393374096,19.332842043852928,18.54356281099688,18.598194122314453,968856000,0.0,0.0
2021-06-21 00:00:00-04:00,18.395131823176083,18.496163088665213,17.783965464290116,18.387149810791016,672384000,0.0,0.0
2021-06-22 00:00:00-04:00,18.431304473506938,18.92248372739326,18.345989814876653,18.84564971923828,580144000,0.0,0.0
2021-06-23 00:00:00-04:00,18.966389599449883,19.111074543121184,18.866606814049042,19.01578140258789,332356000,0.0,0.0
2021-06-24 00:00:00-04:00,19.185910442980276,19.377741399109176,19.04671243218289,19.163707733154297,320924000,0.0,0.0
2021-06-25 00:00:00-04:00,19.23854320175697,19.30340228507346,18.853383514378375,18.989585876464844,278364000,0.0,0.0
2021-06-28 00:00:00-04:00,19.31911966222412,20.03505906064387,19.276961918357816,19.941513061523438,495436000,0.0,0.0
2021-06-29 00:00:00-04:00,19.839238276802046,20.055017215462307,19.614228825317294,19.98317527770996,367632000,0.0,0.0
2021-06-30 00:00:00-04:00,19.95573369553224,20.118628446569623,19.82052857801329,19.95897674560547,326568000,0.0,0.0
2021-07-01 00:00:00-04:00,20.08120776067814,20.411486876492948,19.975437519629107,20.168018341064453,480136000,0.0,0.0
2021-07-02 00:00:00-04:00,20.39577356791263,20.4606326644844,20.243605247031763,20.442420959472656,342764000,0.0,0.0
2021-07-06 00:00:00-04:00,20.692381886809834,20.796654349635,20.30597540861399,20.653467178344727,446708000,0.0,0.0
2021-07-07 00:00:00-04:00,20.808125345658777,20.829578198509008,20.287760440149647,20.327423095703125,418428000,0.0,0.0
2021-07-08 00:00:00-04:00,19.813293005932845,20.089190140861685,19.657881642886462,19.85944175720215,503300000,0.0,0.0
2021-07-09 00:00:00-04:00,19.919059966931105,20.036553903025013,19.711263086319768,20.00661849975586,296624000,0.0,0.0
2021-07-12 00:00:00-04:00,20.195955086147197,20.48806743297832,20.143818879813733,20.467863082885742,321984000,0.0,0.0
2021-07-13 00:00:00-04:00,20.356108292394367,20.416727060901955,20.070232684721518,20.205936431884766,290708000,0.0,0.0
2021-07-14 00:00:00-04:00,20.31344988634673,20.37331878876877,19.709766870329428,19.798322677612305,380100000,0.0,0.0
2021-07-15 00:00:00-04:00,19.768637370819448,19.80381037277872,18.817460888312947,18.924976348876953,550564000,0.0,0.0
2021-07-16 00:00:00-04:00,18.98909801486406,19.115321981672235,18.03368067700474,18.121488571166992,688224000,0.0,0.0
2021-07-19 00:00:00-04:00,17.876266995353383,19.000564215741964,17.826623972951662,18.7388858795166,749060000,0.0,0.0
2021-07-20 00:00:00-04:00,18.689244046846238,18.797008846585275,18.124475648348096,18.571500778198242,434687000,0.0,4.0
2021-07-21 00:00:00-04:00,18.84091257367424,19.484509504843942,18.701217823912717,19.36776351928711,371017000,0.0,0.0
2021-07-22 00:00:00-04:00,19.599260789514425,19.84372662347577,19.23405604931324,19.55136489868164,323826000,0.0,0.0
2021-07-23 00:00:00-04:00,19.613228217905828,19.657133097118134,19.20811154644152,19.51544189453125,195672000,0.0,0.0
2021-07-26 00:00:00-04:00,19.268981181750604,19.399694747654213,18.87284376750394,19.252017974853516,203943000,0.0,0.0
2021-07-27 00:00:00-04:00,19.223081544397687,19.579305114351143,18.70022152493632,19.16620635986328,248863000,0.0,0.0
2021-07-28 00:00:00-04:00,19.276965899598764,19.60325407695573,18.953671453666907,19.4605655670166,202191000,0.0,0.0
2021-07-29 00:00:00-04:00,19.47652463481342,19.809799369383363,19.285940277026736,19.61921501159668,190781000,0.0,0.0
2021-07-30 00:00:00-04:00,19.375744653053818,19.587283223031676,19.221083159467003,19.45656967163086,183497000,0.0,0.0
2021-08-02 00:00:00-04:00,19.65713508536522,19.917566849820094,19.318872022761557,19.7070255279541,217444000,0.0,0.0
2021-08-03 00:00:00-04:00,19.69704544989545,20.177996966088518,19.1781765152806,19.771883010864258,301811000,0.0,0.0
2021-08-04 00:00:00-04:00,19.94650267323402,20.273789984080235,19.784854521282057,20.22988510131836,231309000,0.0,0.0
2021-08-05 00:00:00-04:00,20.455393391942923,20.687886201830914,20.297736245228386,20.59209442138672,211435000,0.0,0.0
2021-08-06 00:00:00-04:00,20.47934102800234,20.525240462439864,20.16602319439342,20.321683883666992,178497000,0.0,0.0
2021-08-09 00:00:00-04:00,20.401509736652816,20.46337510200437,20.09916955101376,20.250839233398438,146443000,0.0,0.0
2021-08-10 00:00:00-04:00,20.277779830942073,20.3855446250121,19.79183812695065,19.892620086669922,179238000,0.0,0.0
2021-08-11 00:00:00-04:00,19.999386898603387,20.005374360631798,19.387721785320753,19.65613555908203,185925000,0.0,0.0
2021-08-12 00:00:00-04:00,19.826763020027222,19.985415523113826,19.577307028801506,19.86168670654297,151652000,0.0,0.0
2021-08-13 00:00:00-04:00,19.86168645238866,20.170014068823807,19.807803106340625,20.14406967163086,183063000,0.0,0.0
